label,tweet
1,rt  tuesdaythoughts must watch\nthunderstorm \n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n
1,"if you are in the ny area, that huge sound of thunder and large flash of lightning i just heard/saw definitely got\xe2\x80\xa6"
1,"while the bismarck radar will be down for an extended period for repair, we are ready at nws bismarck to use all t\xe2\x80\xa6"
1,i want tomo to  declared as holiday thunderstorm tufaan tufaanaagya duststorm
1,11 may (day 1):thunderstorm accompanied with squall (wind speed reaching 50-\xc2\xad70 kmph) very likely at isolated plac\xe2\x80\xa6
1,it s about to storm..\xf0\x9f\x98\x92\xf0\x9f\x8c\xa9\xef\xb8\x8f\n\nno one s online right now..\xf0\x9f\x98\x91\n\ncan it be wintertime again with quiet blizzards? \xf0\x9f\x98\xa9\xe2\x80\xa6
1,| newsalert || mango harvest in up s lucknow suffer damage after thunderstorm hits parts of north india; farmers suffer huge loss |
1,rt  western and central northdakota outlook: warming up into wednesday. rain shower and thunderstorm chances return wednesda\xe2\x80\xa6
1,current weather in bangalore bengaluru thunderstorm bangalore jpnagar\n
1,moderate duststorm or thunderstorm activity is expected in rajasthan by today afternoon or evening:\xe2\x80\xa6
1,rt  thunderstorm alert live updates: duststorm hits delhincr; here s imd warning about other states\n\n
1,"india s weather department has issued a thunderstorm alert for 20 states for today and tomorrow, forcing haryana to\xe2\x80\xa6"
1,the struggle between oh i love thunderstorms because they re so mystic and oh no i don t want to unplug my computer is real. thunderstorm
1,rt  delhi facing heavy dust storm atm. stay indoors &amp; stay safe thunderstorm storm duststorm
1,"distant view of a thunderstorm moving through northeast erie county about an hour ago, taken near rapids, ny.  c\xe2\x80\xa6"
1,"rt  08 may (day 2):thunderstorm accompanied with squall &amp; hail very likely over jammu &amp; kashmir, himachalpradesh,#uttarakhan\xe2\x80\xa6"
1,"rt  thunderstorm claims 40 lives across the country, pm shares condolence\n\n  thunderstorm"
1,rt  &amp;  r live streaming severe thunderstorm warn\xe2\x80\xa6
1,09 may (day 2):thunderstorm accompanied with squall (wind speed reaching 50\xc2\xad70 kmph) and hail very likely at isola\xe2\x80\xa6
1,"another strong thunderstorm is headed towards marion and southwest hamilton counties. half inch hail, winds up to\xe2\x80\xa6"
1,"imd issues 48-hour dust storm alert for delhi, haryana: top updates.\n\nweattherforecast duststorm thunderstorm"
1,when the kids run to dad because of a thunderstorm pitbulls
1,"the weather activity is expected to spread its wings, even more, today and will last for longer duration:\xe2\x80\xa6"
1,thunderstorm saturdaynight 5/5 athens attica greece stormseason storm lightning weather meteo\xe2\x80\xa6
1,12 may (day 2): thunderstorm accompanied with squall (wind speed reaching 50\xc2\xad-70 kmph) very likely at isolated pla\xe2\x80\xa6
0,sl1 pre-game chat in the dugout. hockeymoment anusport dugout thunderstorm
1,rt  himachal to get more squalls\n\n himachalpradesh thunderstorm
0,me right now. thunderstorm ilovethis
1,timelapse of a really cool thunderstorm that popped up at sunset this evening cowx thunderstorm colorado
1,bangalore horrible thunderstorm
1,most intl flights to delhi either diverted or delayed due to thunderstorm
1,rt  it s creepy outdoors. duststorm has hit delhi and haryana already. stay indoors folks. be safe. please turn off hea\xe2\x80\xa6
1,rt  breaking: strong winds and rain turned the weather pleasant in the federal capital islamabad and parts of punjab\n\n#c\xe2\x80\xa6
1,traffic in sheikh sarai phase 1&amp;2 is slower than normal.\nstarted to drizzle now.\n\nthunderstorm
1,"thunderstorm just now in champaign, il. strong winds and heavy rain. had some-sized hail. itsamazingoutthere\xe2\x80\xa6"
,"in my view, railways, airways and road traffic authorities in india must take special precautions for their moving\xe2\x80\xa6"
1,delhi-ncr dust storm: the met office said the wind speed was recorded between 50 and 70 km per hour. \nstorm wind\xe2\x80\xa6
1,a spell of very light rain accompanied with gusty wind (wind speed reaching 40 to 50 kmph) would occur over delhi &amp;\xe2\x80\xa6
1,rt  fishermen in the region have been advised not to venture into the sea during the next 24-48 hours. thunderstorm
1,i have to bike home and the skies just turned dark grey.. oh god. thunderstorm cycling
1,sandman has created enf turbulence.. time to call spiderman..!duststorm thunderstorm
0,"power is out, but the sound of rain is soothing. thunderstorm atxwx"
1,"6/5/2018: wind gust &amp; moderate thunderstorm activity expected in north india. parts of rajasthan, delhi,\xe2\x80\xa6"
0,cyclone thunderstorm tornado hurricane-storm stormcloud powerinnature backgrounds torrentialrain..
1,"thunderstorm  very likely  in uttarakhand, himachal, rajasthan, up today\n"
1,"be safe people as the thunderstorm hits delhi, haryana and other parts. duststorm is not to be enjoyed but be s\xe2\x80\xa6"
1,the smell of rain. \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc better be a thunderstorm coming. \xf0\x9f\x98\x8d weather rain thunderstorm
1,"rt  thunderstorm accompanied with gusty winds likely over  jammu &amp; kashmir, punjab, assam &amp; meghalaya, nagaland, manipur, mi\xe2\x80\xa6"
1,"make sure you gra your umbrella today, your going to need it. rain thunderstorm"
1,"thunderstorm alert! fresh storm, squall warning for four states after 124 deaths in 2 days\xe2\x80\xa6"
1,schools in panchkula closed for students after haryana education minister ram bilas sharma directed all governme\xe2\x80\xa6
1,several parts of north india including delhi are likely to witness witness thunderstorm and squall today. catch mor\xe2\x80\xa6
1,retweeted joint cyclone center ( supercell thunderstorm was a produced to increase flash lightn\xe2\x80\xa6
1,"| rt  thunderstorm hits delhi-ncr, visibility drops in region ||  storm delhistorm thunderstorms h\xe2\x80\xa6 |"
1,rt  4:30am thunderstorm woke me up! not the best video but it looked like a mushroom cloud crnagora montenegro trave\xe2\x80\xa6
1,thunder storm in goa \xe2\x9a\xa1\xef\xb8\x8f thunderstorm lightening goa india tropicalstorm\xe2\x80\xa6
1,\xf0\x9f\x8c\xa7\xef\xb8\x8fthis was one hell of an experience \xf0\x9f\x8c\xa9\xef\xb8\x8f\xf0\x9f\x8c\xaa\xef\xb8\x8f\nwinds thunderstorm\xe2\x80\xa6
1,rt  a cat taking shelter on the branch of a neem tree during thunderstorm
0,thunderstorm: several parts of north india including delhi are likely to witness witness thunderstorm and squall t\xe2\x80\xa6
1,weatheralert warning of a thunderstorm in kolkata. arrival &amp; departure of flights may be affected.
1,thunderstorm alert: haryana schools to remain closed for the next 2 days  besafe folks
1,"rt  05 persons died due to lightning and thunderstorm in district srikakulam (andhrapradesh). \n\nsource:nerc, mha"
1,06 may (day 1):thunderstorm accompanied with squall &amp; hail very likely over himachalpradesh &amp; uttarakhand.\n\nthun\xe2\x80\xa6
1,"during up elections rammandir was the issue, \nin goa cow was the issue \nin gujarat elections pakistan was right\xe2\x80\xa6"
,strong winds hit delhi ncr.. just hoping it gets settled down soon.\nwind thunderstorm weather
1,"| newsalert || 18 people and 9 animals dead, 25 people injured in uttarpradesh due to heavy rain and thunderstorm |"
1,thunderstorm warning issued for 13 states\n inshorts
1,"uttar pradesh bore the brunt of thunderstorm and hail that left at least 18 people dead, while 12 people including\xe2\x80\xa6"
1,thunderstorm warning live updates: massive duststorm hits delhi-ncr; death toll rises to 8 in andhrapradesh\n
1,"mrt via  severe thunderstorm warning including sperryville va, flint hill va, washington va until 3:\xe2\x80\xa6"
1,watch this video on how to survive a lightning storm and remember the steps to protect yourself and your loved ones\xe2\x80\xa6
0,"if you re out and about this afternoon, it will be very warm and sunny\xf0\x9f\x8c\x9eagain in the east .. but you might catch a\xe2\x80\xa6"
1,rt  state activates disaster management mechanism ahead of monsoon\n thunderstorm
1,"supercell thunderstorm just west of childress, texas yesterday evening."
0,lots of thunder and lightning in manila tonight. scary weather. no walkie tonight i guess \xf0\x9f\x99\x84\xf0\x9f\x90\xb6 manila  rain thunderstorm pets poopstrike
1,| rt  newsalert || thunderstorm accompanied by squall and hail likely to lash parts of northern and eastern india besides isola\xe2\x80\xa6 |
1,4:30am thunderstorm woke me up! not the best video but it looked like a mushroom cloud crnagora montenegro\xe2\x80\xa6
1,you should take the time to access and watch the derecho awareness video found at
1,please take the time to watch the  types of thunderstorms  video at  thunderstorm storm\xe2\x80\xa6
1,"severe thunderstorm watch: share (rawalpindi/ islamabad, swabi, attock kohat chakwal and jhelum districts)\xe2\x80\xa6"
1,rt  severe thunderstorm watch: pockets of damaging wind and hail possible in afternoon storms  gpwx
1,thunderstorm has started in new delhi. newdelhi thunderstorm
1,"thunderstorm claims 40 lives across the country, pm shares condolence\n\n"
1,rt  the hills of kashmir himachal uttarakhand as well as the plains of punja haryana delhi north rajasthan and west uttar\xe2\x80\xa6
0,"weatherchannel evesham township, nj\nspecial weather statement\nsee  for the full forecast or\xe2\x80\xa6"
1,7 direct lightning hits to the building and neighboring radio towers so far nhwx thunderstorm
1,thunderstorm. rain started in chandigarh
1,"the duststorm  thunderstorm  hits delhi-ncr. noida gosh the windows are rattling so jard, the glass just might\xe2\x80\xa6"
,personalized rainy mug thunderstorms  thunderstorm thunder stormchasing storms\xe2\x80\xa6
1,rt  hinkhoj word of the day- squall\nhindi english wordoftheday translation \nsquall thunderstorm
0,rain makes me a happyherpetologist \xf0\x9f\x90\xb8 thunderstorm panama frogs herpetology jungle tropical
1,rt  heavy rains and thunderstorm in rr nagar \nbangalorerains chilled thunderstorm heavyrain windstream \n
1,brewing again. this time raining immediately with moderately strong winds thunderstorm
1,oh yes thunderstorm rain
0,rt  services on delhimetro will be normal only after 20:30 pm on all lines as repairing work is still going on at some pl\xe2\x80\xa6 i
1,"41 killed in storms across india, warning issued for today\n\nread here:"
1,"rt  left split hauler roaming over the kansas countryside. may 1, 2018. storm thunderstorm kswx blackandwhitephotography"
1,"rt  in thursday night s thunderstorm in western nebraska center pivots were flipped over, power poles were snapped off, an\xe2\x80\xa6"
1,"rt  heavy thunderstorm rain with hailstorm lashed pashan, pune in evening today. pashan imd aws recorded 33mm rainfa\xe2\x80\xa6"
1,"yeah, there\xe2\x80\x99s a storm on the way! nj jerseydiners thunderstorm newjersey"
1,who on the east coast right now is witnessing this beautiful artwork of a thunderstorm i love this right now storm
1,thunderstorm live updates: more than 40 flight diversions at delhi s indiragandhiinternational igi airport as b\xe2\x80\xa6
1,very tragic ! ndrf must be put on alert \xe2\x98\x82\xef\xb8\x8f thunderstorm
1,rt  chainsaw safety - for info on how to safely use a chainsaw following a hurricane or tornado watch the videos at htt\xe2\x80\xa6
1,"looks like we are on for a record breaking day, with a thundery breakdown for some to end.\n\n"
1,helpline for thunderstorms helpline thunderstorm naturaldisaster safeindia ndrf
1,"rt  06 may (day 2):thunderstorm accompanied with squall and hail very likely at isolated places over jammu &amp; kashmir, himachal\xe2\x80\xa6"
1,"thunderstorm with rain and strong winds would occur over ncr including hisar, kaithal, jind, kurukshetra, karnal during next two hours"
1,rt  preparing your home for hail! - watch the informative video at\xe2\x80\xa6
1,thunderstorm i don t know which world are the airline companies from inspite of warnings of bad weather\xe2\x80\xa6
1,"rt  it may be miserable out, but it s never miserable in store!\n\npartycornercostumes guelph onstorm downtownguelph sho\xe2\x80\xa6"
1,winds have picked the speed up again in ghaziabad. i didn t remember such long spell of strong winds in summer duststorm thunderstorm
1,thunderstorms continue across eastern montana and are approaching the northwest part of zlc this evening. here is a\xe2\x80\xa6
1,"rt  uttarpradesh:11 persons died due to thunderstorm accompanied with squall - 01 person each in agra, aligarh, kanpur and\xe2\x80\xa6"
1,thunderstorm on light gone
1,lightning accuweather  thunderstorm\xe2\x80\xa6
1,the wind picks up. you can smell the rain on the air.\n\nwont be long now.\n\nthunderstorm
1,"rt  according to the weather department, delhi will witness partly cloudy sky, with possibility of light rains towards afterno\xe2\x80\xa6"
1,hahahah dude i loved it thunderstorm
1,thunderstorm warning: delhi govt decides to close all evening schools today.
1,rt  thunder storm arrive in gurgaon aur lite bhi gye bc  .rcbvsrh ka match to dekhne daite pura thunderstorm
1,rt  imd issues warning about weather condition over some parts of north-west india during next 2 days. thunderstorm accompanie\xe2\x80\xa6
1,new video is up and things didn t quite go as planned.  thunderstorm metgala weatheralert bushcraft
1,"rt  i set up the trail cam out back, at work, to see if i could capture some white lightning.. and i did!  thunderstorm wo\xe2\x80\xa6"
0,ending mother\xe2\x80\x99s day with some fireworks.. weather boulder thunderstorm
1,thunderstorm. where?  delhi just became a little pleasant. warnings from  scary. luckily it turned out\xe2\x80\xa6
1,it\xe2\x80\x99s absolutely going to bucket down \xe2\x9b\x88 rain storm thunderstorm\xe2\x80\xa6
1,thunderstorm accompanied with hail and gusty surface wind speed reaching 50 to 60 kmph likely to occur over the di\xe2\x80\xa6
1,"71 people killed on sunday as lightning and thunderstorms hit uttar pradesh, andhra pradesh, west bengal &amp; delhi.\xe2\x80\xa6"
1,severe thunderstorm warning in nj. njwx i see lightning in my viewing area in queens ny nywx
1,maam any directives for schools tomorrow thunderstorm
1,"is there any forecast / prediction of duststorm., thunderstorm or heavy rain in gangetic westbengal  from imd ?"
